@sencarllevin @alleyrex from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/TiccqZvppX,360216409600557056
@senatorbarb Andrew from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/JfINLYgDm1,360216367212920832
@RepKevinCramer Robyn from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/3xTnNGBa3M,360216313290960896
@SenToomey Suzy from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Kh3VbuKhml,360216228813484032
@RepMikeRogers Erica from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/kc5WdKZU0Q,360213780887638018
@senatorboxer @pat_heffnyc from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/rAef9rWkc7,360213727506726914
@senatorburr Brigid from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/n9yTeWLfi9,360211468655923200
@StabenowPress Makiko from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/DkLI9gf81h,360211421994291201
@repsandylevin Lindsey from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/jjVN5dUzV0,360211368252682243
@chuckschumer Lindsay from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/NXx0ifGG3B,360211301819117569
@RepJohnCampbell @pat_heffnyc from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/Ag3Nrf1nDx,360206496279183361
@StabenowPress @__anione from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/RB0aRaI32o,360206443628089345
@sencarllevin Hazel from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/RuER6WQ12C,360206407284424704
@StabenowPress Makailyn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ier8bEgKhh,360204371016970240
@repjohnconyers Kristen from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/fIszeSJu2e,360204333666684928
@StabenowPress Candace from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/drYnVw4y38,360204295796297728
@SenBobCasey Jenn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/4YJN4XH7ox,360201049988026368
@repdonnaedwards @teresap522 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/1nqHHdF5Ke,360201011253637120
@sencarllevin @katschmidty from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ZnmQ46Qf0H,360198524182339585
@CandiceMiller @revragnosidam from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/Rwtu5WF8aZ,360198474660196353
@sencarllevin Lindsey from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ChIvHzrZqF,360196264203280384
@SenBobCasey Kristen from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/a9flazgP7h,360196214177792000
@SenBobCasey @jakesmith0712 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/mFs2AVvPGG,360196186726084608
@RepTimMurphy @Maddybucci from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/gIHzhSnych,360193653903343617
@RepTimMurphy Crystal from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/5CHQ4bYjvb,360191870833414144
@USRepMikeDoyle @pghmedicj5 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/RHcZ8I2Lt9,360191802797608960
@CandiceMiller Mario from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/84HQpAdMTg,360191736355631105
@SenBobCasey Eliza from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Vzg2zGQ6bB,360189539886706689
@USRepMikeDoyle Ruth from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/DC0O0pjarZ,360189489181757440
@KeithRothfus Carley from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/RY52Yi5GLR,360189458018095104
@PeterWelch Carla  from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/k9aPQ6qrU1,360189421343084546
@senatorbarb @arihope513 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/gbs9RnNMJg,360185906587648000
@SenBobCasey Kevin from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/oQrPKrGPFl,360183481009057793
@StabenowPress @allyoudreamers from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/fn5AWRm3CC,360183435517640706
@chrisvanhollen Christina from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/crsnzvjdgg,360183393595572224
@SenToomey Mattie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/3z93D5mRQD,360183345998622722
@SenToomey Elizabeth  from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/xyfcJsKPCU,360181156362219520
@RepMikeRogers Krista from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/ky1iBWF6oL,360181110975651841
@sencarllevin @josephsacks from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/KiCobyxQYv,360181071347851264
@sencarllevin April from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/hddAD3xDa9,360170818287828992
@SenBobCasey Kristin from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/oMxfg5EziW,360166139889844224
@SenToomey Melody from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ClrIzk6U3c,360163423083958273
@USRepMikeDoyle @mstetor from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/als8TrkKFE,360163387876990976
@SenGillibrand @_ohrocky from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/0BlcYt6U3a,360163345170571265
@KeithRothfus Gwen from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/L1FYLEaW54,360161252812677120
@RepDanKildee @nicderusha from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/yS1rypksXR,360161198961999872
@repsandylevin @katieswift from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/T43TdEgC7J,360159143396519936
@SenBobCasey @schweebo from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/NgOW0bnzkJ,360159074148556801
@robportman Sheila from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/OwcGnDmkDS,360159027830874112
@RepJohnSarbanes @arihope513 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/onGxHwQETH,360155861596925952
@sencarllevin Jen from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/xorMr0IFJ1,360155814125793280
@SenJohnHoeven Robyn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/HowwS9kXpk,360155768755978242
@SenGillibrand D from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/aI3YdbyA3d,360153461112852480
@SenBobCasey @malsadjusted from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/CfyMCDXRew,360153427910750208
@StabenowPress @trplaxel from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/NCC0Nd9hDI,360150987517861890
@RepChrisGibson Alea from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/FG3UpUxJM8,360146161056759811
@SenBobCasey @thequeensolomon from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/kgP17tw1E9,360146110452490240
@StabenowPress Nicole from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/3wCDn9Pp60,360146057444876288
@SenBobCasey @bubbaganoosh21 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/aGqXFKH4QX,360143961786052608
@sencarllevin Bev from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/1dDzAe1IpN,360143921172598784
@GerryConnolly Kayla from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/b2sugj7Igq,360140952645558272
@NitaLowey Casey from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/VlMl5CyLUv,360140908865400834
@SenToomey @malsadjusted from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/zL6nvIcycq,360140855039893506
@RepDanKildee @emisme88 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/iqp7Yg3DLE,360140807539417088
@SenToomey @monny_marshall from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/jdDT74eNkD,360138330698039296
@sencarllevin @holisabol from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/y5fwxT4pI4,360138238242996224
@RepMikeRogers Dan from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/PpXvbjQp1g,360136032194277377
@StabenowPress @murnathierry from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/SQQDBbJbwi,360135982156230656
@SenatorCardin Bobbie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/yDfLFMoMBE,360131299144523776
@RepMikeRogers Caitlin from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/txOwzp4ot8,360128959637225472
@SenatorCardin Matt from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/gFuSatbKwB,360128925520756736
@senatorbarb @tprlover from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/YD2rchGv4u,360128888464097283
@SenBobCasey Jimmy from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/UdKdSh6ESe,360125746968154112
@SenBobCasey @jakesmith0712 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/3pRcpqNFeP,360125704639217664
@StabenowPress Alyssa from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/gM4raPOX5t,360125621461987329
@RepDaveCamp Maggie from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/9gfOz0ea6i,360120939075211264
@StabenowPress Amber from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ShB9xJTeTJ,360120901473271808
@RepKevinCramer Robyn from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/rLJGHtPLQq,360120852571893761
@StabenowPress Tim from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/znVtSBAgCR,360118183006453761
@RepWalberg April from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/4wNCO6bKON,360118080220827649
@SenBobCasey Jen from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/d7qDxLmGVe,360118035123691520
@SenToomey @peeje24 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/NObNSkjKsX,360115926001123329
@SenToomey @mzoller from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/NbmAncLPwh,360115876067950594
@repdonnaedwards @teresap522 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/xk1i9jpDOH,360115827015577600
@repkerryb @saralin2012 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/33j6mC9sZy,360113843638239234
@StabenowPress Linda from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/4jrg0WGBjD,360113788135043072
@SenToomey @mstetor from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/KMaFUvDwIq,360113722259279872
@repjustinamash @julesababe from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/PrYePFeVWL,360110457123643395
@StabenowPress Evelyn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/SW6ocnQQaV,360110416665387009
@SenatorCardin Lindsay from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/m4t0FuGnHx,360110376731435008
@repsandylevin @jesistoddard from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/ehSvkrxrIC,360105681329733633
@KeithRothfus @bubbaganoosh21 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/fzsdFHgi21,360105590049091585
@rephuizenga @Abbie.hope4 from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/YsgEVwOwzw,360105558025568256
@StabenowPress Cameron from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/cidO3Nanpz,360032740231479296
@SenatorCardin Nora from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/XlzYc9Jrk5,360032692684849152
@repjustinamash @julesababe from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/kOx4zr7dqB,360032658933301251
@repsandylevin Lindsey from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/XdcZb4evh6,360029967112888320
@StabenowPress @annebrab from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/1E6ssWGd2L,360027877468688385
@StabenowPress Tori from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/FVycIq9Hlo,360027810338861056
@StabenowPress Norah from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/sCNO9MHgb1,360027658047877120
@sencarllevin Rosmond from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/WQHbhDk4EX,360027566410698752
@RepTimMurphy Carley from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/BfGCyb0xV3,360025031524380672
@sencarllevin @katschmidty from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/kYxFi2WNOc,360024998980747264
@StabenowPress Ashley from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/WPTkbmqG76,360024947738963968
@john_dingell @ricekelso from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/mAgSrZFBds,360022993377837059
@repsandylevin Marissa from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/ZAdiYusQAp,360022955289350144
@repkerryb @zgaber from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/75V8k5pj68,360019882152194048
@SenBobCasey Candy from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/nMZ0qaTtHI,360019848484511744
@SenBobCasey @malsadjusted from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Wz6SRfKvBs,360019812040196096
@SenBobCasey Jenn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/2OiiKrPit4,360019772290785280
@SenBobCasey @sosoduh from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/GDIz4cUrFM,360017320220962816
@SenBobCasey Dylan from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/UpgW0Yadue,360017274494652416
@sencarllevin Nicole from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/nBoYoth7Zb,360017228042747905
@repsandylevin Justin from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/8aCONVR0DG,360014925093031936
@chuckschumer @alexv52393 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/JWL75Kb3QS,360014868805480448
@sencarllevin @ayrenirvine from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/GviYF7KbVi,360014826304598016
@RepMikeRogers Mary from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/d2tEiISmMq,360012526467051520
@SenToomey Crystal from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/MmqCyNde1O,360012471093850112
@RepTimMurphy @jebadiahpaul from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/MqX2lg1mUe,360012395814453250
@sencarllevin Linda from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/FbMvlNNbqh,360010058882506752
@StabenowPress @rachelmooneyes from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/dlcTGxcRgN,360010010782224384
@RepGaryPeters Nick from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/H8xYex8xeG,360009915349233664
@sencarllevin Jim from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Lp0IH5IfJM,360008220569399296
@SenToomey Noah from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/LtOYFPCwIP,360008160574062592
@RepMikeRogers Emily from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/V8lHgnajFG,360008098699702272
@RepDaveCamp Maggie from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/xTQ3aeNjyM,359853753416945667
@SenToomey @luceinthesky from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/jjhMgpD27Q,359853698941325314
@SenBobCasey Gwen from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/TEl93NXaP5,359851405135187969
@SenToomey @woebegoneish from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ahzHxqUuKS,359851309177921536
@rephuizenga @nerdxarchon from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/7mEI2lAwul,359851238428389376
@SenBobCasey @pghmedicj5 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/GKMScPDvm3,359848835427733505
@StabenowPress @jilliansnyder from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/MD8sq8D3eG,359846201954271234
@senatorbarb Rowan from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/kVnHbaRIQQ,359846167846199296
@SenToomey Mike from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/HLEu8AjMLj,359843860064649217
@sencarllevin @ameliaritter from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/R9QBmlmuFa,359843822261399552
@RepFitzpatrick Patty from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/wncnazgiV1,359843770365267968
@StabenowPress Jeff from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/G6bxnq11EA,359843731974791168
@MelWattNC12 Brigid from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/ozyeQzEGjT,359841866683912192
@sencarllevin @sophiesteinbock from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ciH1U1kltm,359841829815975936
@SenBobCasey Jenny from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/tFbVUC4HYC,359841796240576514
@rephuizenga Dani from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/6anJlKFkcv,359841756319211520
@sencarllevin @laurensobecki from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/CTMgcPMvFK,359836157212778496
@chuckschumer @toriterelle from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Bzkh6Nk9c3,359836123226329088
@Sen_JoeManchin @cheese_luvr from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ME24dV1oDf,359831360325709824
@StabenowPress Casie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/nH9fNz4GQy,359831322912497665
@SenToomey Hillary from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/rmVJmMGj5G,359831252322369537
@SenatorMenendez Suzanne from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/wKtK5lPHnp,359831202397552641
@SenGillibrand Charlie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/GwNodplKiE,359829383516663808
@USRepMikeDoyle Lauren from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/HVZOJk4nTR,359829350285201408
@senfeinstein @pat_heffnyc from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/zEJ77YKTRV,359829317179568128
@chuckschumer Tracey from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/qaptoL5cuD,359827365712515072
@sencarllevin Brian from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/6dBmrJrbSF,359827307801755650
@SenatorCardin Andrew from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/cm0OU3FgUW,359827249014386688
@StabenowPress Nicole from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/9OhJc3PUAL,359827194211622912
@repandyharrismd Faith from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/IRbPraip2Q,359823688352296961
@senatorbarb Matt from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/U9FuUuz7cl,359823631955668992
@SenToomey @geelyn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/eZiisiZlwt,359821234256637952
@sencarllevin @beaubielski from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Gs62yxVlGP,359821181714583552
@repsandylevin Jeff from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/IYs44Fiam7,359821126521741312
@SenBobCasey @mstetor from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/G8FLTyfaYe,359818756232474624
@SenatorCardin Bobbie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Xr0jB2rPQq,359816257970790401
@KeithRothfus @sopranosaurus from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/gTgo9Q2kpe,359816221601972224
@SenToomey @bubbaganoosh21 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/RZzEuoNPHB,359816188387278848
@StabenowPress Maggie from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Ck3KQRfBib,359813640716709888
@sencarllevin @empult from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Eo75vCyhuZ,359813576912932865
@MarkWarner Matt from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/SPG8fBCECn,359811631632490498
@repjohnconyers Tori from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/oNinYh1tnG,359811584631132161
@RepTimMurphy Garrett from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/MMDSNZrROk,359811537709457408
@franklautenberg Liz from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/kPooyw5GdX,359808561372594176
@SenToomey Michelle from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/8tisY2dtjS,359808513255550976
@RepFredUpton @julesababe from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/RG9g91GMMU,359808478040170497
@SenatorHeitkamp Scarlett from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/WgVczugUW4,359806023692873729
@SenatorCardin @Frenchie_11 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/ANjlV40sRC,359805983037480960
@robportman Sheila from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/cRMfWy6fNJ,359805944001069060
@KeithRothfus Michelle from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/DZ3zbWdAe6,359803984208334850
@repgarrett Meagan from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/LBwGCKK1fA,359798989861842944
@SenToomey @woebegoneish from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/vK5hrijClH,359798926137753600
@SenToomey Jenn from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/miJfSIP8RV,359796580456472576
@SenToomey Erica from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/i6Tr51FBgY,359796551675179008
@SenGillibrand @schneidette from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/z4hkpXeyMp,359796516954710017
@senatorbarb Rachel from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/FjO3fgkT8B,359793692254564352
@SenToomey Jeremy from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/TOXKxyMX8C,359793613565218816
@SenatorMenendez Emily from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/OqGWerh6vc,359793421038264321
@SenToomey @mclewis.42 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/D9ThV8nt7a,359790949477543936
@sencarllevin @fruitsmoothie45 from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Tb6QxbG92u,359790869349531649
@StabenowPress Anna from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/W0nygfqgXd,359788645030436865
@chuckschumer D from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/KMOhR3hDaV,359788589825028096
@StabenowPress Nick from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/tgRmLkr62A,359785923984117760
@senatorbarb @palumbotalks from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/Sgq4kgIWFt,359785887040675841
@MelWattNC12 Brigid from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/gSZAABrt3v,359785835299749888
@RepJohnSarbanes Andrew from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/hVjaXtuRwd,359781492425125888
@RepFitzpatrick Harris from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/MF56lF4his,359781447722217472
@SenBobCasey Jen from your district asks you to sponsor Safe Schools S403/S1088 #MostNights #SoundOff http://t.co/yFVKsG9c3c,359778314925264896
@RepMikeRogers Dan from your district asks you to sponsor Safe Schools HR1625/HR1199 #MostNights #SoundOff http://t.co/2olP7my0Jo,359778259010977794
